fold,split,task_id,impl_index,sim,distance,distance_norm
fold_1,test,BigCodeBench/1004,2,0.9900521,418,0.7096774193548387
fold_1,test,BigCodeBench/1004,3,0.99336445,280,0.47538200339558573
fold_1,test,BigCodeBench/901,1,0.9548024,227,0.5456730769230769
fold_1,test,BigCodeBench/901,2,0.9911699,131,0.31490384615384615
fold_1,test,BigCodeBench/901,3,0.9622343,178,0.42788461538461536
fold_1,test,BigCodeBench/152,1,0.9977367,138,0.2247557003257329
fold_1,test,BigCodeBench/152,2,0.99678373,226,0.36807817589576547
fold_1,test,BigCodeBench/152,3,0.9957715,252,0.41042345276872966
fold_1,test,BigCodeBench/765,1,0.9888515,348,0.7310924369747899
fold_1,test,BigCodeBench/765,2,0.9971394,183,0.38445378151260506
fold_1,test,BigCodeBench/765,3,0.9924959,217,0.45588235294117646
fold_1,test,BigCodeBench/964,1,0.99693406,908,0.6118598382749326
fold_1,test,BigCodeBench/964,2,0.9977065,857,0.5774932614555256
fold_1,test,BigCodeBench/964,3,0.9970867,822,0.5539083557951483
fold_1,test,BigCodeBench/835,1,0.99282146,124,0.3887147335423197
fold_1,test,BigCodeBench/835,2,0.99258935,117,0.3667711598746082
fold_1,test,BigCodeBench/835,3,0.99668354,51,0.15987460815047022
fold_1,test,BigCodeBench/1071,1,0.99195635,174,0.4213075060532688
fold_1,test,BigCodeBench/1071,2,0.98578995,258,0.6246973365617433
fold_1,test,BigCodeBench/1071,3,0.9816146,278,0.6731234866828087
fold_1,test,BigCodeBench/570,1,0.9615502,699,1.59954233409611
fold_1,test,BigCodeBench/570,2,0.97112536,597,1.366132723112128
fold_1,test,BigCodeBench/570,3,0.96369696,433,0.9908466819221968
fold_1,test,BigCodeBench/372,1,0.96092904,483,1.0685840707964602
fold_1,test,BigCodeBench/372,2,0.96405566,470,1.0398230088495575
fold_1,test,BigCodeBench/372,3,0.98500454,310,0.6858407079646017
fold_1,test,BigCodeBench/79,1,0.9900923,350,0.6161971830985915
fold_1,test,BigCodeBench/79,2,0.9931504,255,0.448943661971831
fold_1,test,BigCodeBench/79,3,0.98781735,364,0.6408450704225352
fold_1,test,BigCodeBench/1046,1,0.99661624,106,0.28116710875331563
fold_1,test,BigCodeBench/1046,2,0.99159575,163,0.4323607427055703
fold_1,test,BigCodeBench/1046,3,0.99174124,177,0.46949602122015915
fold_1,test,BigCodeBench/6,1,0.9160155,638,2.031847133757962
fold_1,test,BigCodeBench/6,2,0.9266248,757,2.410828025477707
fold_1,test,BigCodeBench/6,3,0.9529389,322,1.0254777070063694
fold_1,test,BigCodeBench/12,1,0.99525845,415,0.532051282051282
fold_1,test,BigCodeBench/12,2,0.98650825,714,0.9153846153846154
fold_1,test,BigCodeBench/12,3,0.99408925,452,0.5794871794871795
fold_1,test,BigCodeBench/942,1,0.9982985,434,0.46466809421841543
fold_1,test,BigCodeBench/942,2,0.9963049,377,0.40364025695931477
fold_1,test,BigCodeBench/942,3,0.99685156,388,0.41541755888650966
fold_1,test,BigCodeBench/65,1,0.9871569,317,0.6861471861471862
fold_1,test,BigCodeBench/65,2,0.98852396,351,0.7597402597402597
fold_1,test,BigCodeBench/65,3,0.985371,499,1.08008658008658
fold_1,test,BigCodeBench/231,1,0.9960732,523,0.590293453724605
fold_1,test,BigCodeBench/231,2,0.9953469,461,0.5203160270880361
fold_1,test,BigCodeBench/231,3,0.9968441,389,0.43905191873589167
fold_1,test,BigCodeBench/1090,1,0.99184155,205,0.4485776805251641
fold_1,test,BigCodeBench/1090,2,0.99247813,247,0.5404814004376368
fold_1,test,BigCodeBench/1090,3,0.99001336,264,0.5776805251641138
fold_1,test,BigCodeBench/576,1,0.9876619,276,0.5092250922509225
fold_1,test,BigCodeBench/576,2,0.9808204,298,0.5498154981549815
fold_1,test,BigCodeBench/576,3,0.97182554,342,0.6309963099630996
fold_1,test,BigCodeBench/728,1,0.98537,631,0.8620218579234973
fold_1,test,BigCodeBench/728,2,0.993241,317,0.43306010928961747
fold_1,test,BigCodeBench/728,3,0.992294,363,0.4959016393442623
fold_1,test,BigCodeBench/1098,1,0.9907316,129,0.5608695652173913
fold_1,test,BigCodeBench/1098,2,0.98543113,112,0.48695652173913045
fold_1,test,BigCodeBench/1098,3,0.98262566,257,1.117391304347826
fold_1,test,BigCodeBench/871,1,0.9816449,562,0.9079159935379645
fold_1,test,BigCodeBench/871,2,0.9803258,564,0.9111470113085622
fold_1,test,BigCodeBench/871,3,0.99339306,371,0.5993537964458805
fold_1,test,BigCodeBench/503,1,0.9906213,346,0.47527472527472525
fold_1,test,BigCodeBench/503,2,0.9800806,382,0.5247252747252747
fold_1,test,BigCodeBench/503,3,0.993232,340,0.46703296703296704
fold_1,test,BigCodeBench/1067,1,0.99395454,383,0.49039692701664533
fold_1,test,BigCodeBench/1067,2,0.9762147,610,0.7810499359795134
fold_1,test,BigCodeBench/1067,3,0.9791842,403,0.5160051216389244
fold_1,test,BigCodeBench/255,1,0.9765167,492,1.3085106382978724
fold_1,test,BigCodeBench/255,2,0.9632221,548,1.4574468085106382
fold_1,test,BigCodeBench/255,3,0.9850464,274,0.7287234042553191
fold_1,test,BigCodeBench/468,1,0.93693095,685,2.965367965367965
fold_1,test,BigCodeBench/468,2,0.9606097,475,2.0562770562770565
fold_1,test,BigCodeBench/468,3,0.96820647,443,1.9177489177489178
fold_1,test,BigCodeBench/802,1,0.9682981,222,0.5056947608200456
fold_1,test,BigCodeBench/802,2,0.98071337,211,0.4806378132118451
fold_1,test,BigCodeBench/802,3,0.9849731,204,0.4646924829157175
fold_1,test,BigCodeBench/1066,1,0.9948799,333,0.4416445623342175
fold_1,test,BigCodeBench/1066,2,0.9927851,420,0.5570291777188329
fold_1,test,BigCodeBench/1066,3,0.9956165,345,0.45755968169761274
fold_1,test,BigCodeBench/356,1,0.9914143,437,0.49715585893060293
fold_1,test,BigCodeBench/356,2,0.99462366,453,0.515358361774744
fold_1,test,BigCodeBench/356,3,0.9822868,457,0.5199089874857793
fold_1,test,BigCodeBench/457,1,0.94858027,614,1.7953216374269005
fold_1,test,BigCodeBench/457,2,0.9711624,621,1.8157894736842106
fold_1,test,BigCodeBench/457,3,0.9824175,423,1.236842105263158
fold_1,test,BigCodeBench/56,1,0.9877007,214,0.5587467362924282
fold_1,test,BigCodeBench/56,2,0.97979474,177,0.4621409921671018
fold_1,test,BigCodeBench/56,3,0.9710612,373,0.9738903394255874
fold_1,test,BigCodeBench/810,1,0.98283935,766,1.2745424292845258
fold_1,test,BigCodeBench/810,2,0.98318666,558,0.9284525790349417
fold_1,test,BigCodeBench/810,3,0.99553686,302,0.502495840266223
fold_1,test,BigCodeBench/324,1,0.985431,447,0.8481973434535104
fold_1,test,BigCodeBench/324,2,0.9940673,305,0.5787476280834914
fold_1,test,BigCodeBench/324,3,0.99034244,427,0.8102466793168881
fold_1,test,BigCodeBench/899,1,0.9962013,108,0.3450479233226837
fold_1,test,BigCodeBench/899,2,0.9976666,62,0.19808306709265175
fold_1,test,BigCodeBench/899,3,0.99213314,112,0.35782747603833864
fold_1,test,BigCodeBench/1016,1,0.9964299,520,0.5520169851380042
fold_1,test,BigCodeBench/1016,2,0.9940038,607,0.6443736730360934
fold_1,test,BigCodeBench/1016,3,0.9927572,711,0.7547770700636943
fold_1,test,BigCodeBench/235,1,0.99353856,461,0.5581113801452785
fold_1,test,BigCodeBench/235,2,0.9878838,644,0.7796610169491526
fold_1,test,BigCodeBench/235,3,0.9926621,473,0.572639225181598
fold_1,test,BigCodeBench/428,1,0.99052405,252,0.35294117647058826
fold_1,test,BigCodeBench/428,2,0.9896476,286,0.4005602240896359
fold_1,test,BigCodeBench/428,3,0.9827275,326,0.4565826330532213
fold_1,test,BigCodeBench/190,1,0.99364376,796,0.9202312138728324
fold_1,test,BigCodeBench/190,2,0.9842347,426,0.49248554913294795
fold_1,test,BigCodeBench/190,3,0.9742,453,0.5236994219653179
fold_1,test,BigCodeBench/319,1,0.9898739,385,0.8461538461538461
fold_1,test,BigCodeBench/319,2,0.99220395,394,0.865934065934066
fold_1,test,BigCodeBench/319,3,0.99666595,324,0.7120879120879121
fold_1,test,BigCodeBench/155,1,0.99047816,112,0.3085399449035813
fold_1,test,BigCodeBench/155,2,0.9892905,172,0.4738292011019284
fold_1,test,BigCodeBench/155,3,0.99002004,111,0.30578512396694213
fold_1,test,BigCodeBench/31,1,0.97561944,500,0.8665511265164645
fold_1,test,BigCodeBench/31,2,0.9876512,415,0.7192374350086655
fold_1,test,BigCodeBench/31,3,0.9847224,414,0.7175043327556326
fold_1,test,BigCodeBench/509,1,0.9952735,840,0.6368460955269143
fold_1,test,BigCodeBench/509,2,0.99777716,906,0.6868840030326004
fold_1,test,BigCodeBench/509,3,0.993397,792,0.6004548900682335
fold_1,test,BigCodeBench/564,1,0.98337394,454,0.8423005565862709
fold_1,test,BigCodeBench/564,2,0.987723,387,0.7179962894248608
fold_1,test,BigCodeBench/564,3,0.96985763,398,0.738404452690167
fold_1,test,BigCodeBench/522,1,0.9971565,590,0.6735159817351598
fold_1,test,BigCodeBench/522,2,0.9903447,703,0.8025114155251142
fold_1,test,BigCodeBench/522,3,0.9954433,578,0.6598173515981736
fold_1,test,BigCodeBench/267,1,0.99801946,143,0.2693032015065913
fold_1,test,BigCodeBench/267,2,0.9941208,234,0.4406779661016949
fold_1,test,BigCodeBench/267,3,0.9968574,209,0.3935969868173258
fold_1,test,BigCodeBench/737,1,0.97672486,457,0.577020202020202
fold_1,test,BigCodeBench/737,2,0.96879,479,0.6047979797979798
fold_1,test,BigCodeBench/737,3,0.9622038,519,0.6553030303030303
fold_1,test,BigCodeBench/723,1,0.991845,441,0.6661631419939577
fold_1,test,BigCodeBench/723,2,0.9852405,508,0.7673716012084593
fold_1,test,BigCodeBench/723,3,0.9884932,616,0.9305135951661632
fold_1,test,BigCodeBench/182,1,0.98045635,340,0.64030131826742
fold_1,test,BigCodeBench/182,2,0.97636783,488,0.9190207156308852
fold_1,test,BigCodeBench/182,3,0.99126685,268,0.504708097928437
fold_1,test,BigCodeBench/378,1,0.99752957,436,0.464818763326226
fold_1,test,BigCodeBench/378,2,0.9960331,453,0.48294243070362475
fold_1,test,BigCodeBench/378,3,0.9979418,469,0.5
fold_1,test,BigCodeBench/617,1,0.9899982,1238,1.0273858921161825
fold_1,test,BigCodeBench/617,2,0.9976561,554,0.4597510373443983
fold_1,test,BigCodeBench/617,3,0.9964775,573,0.4755186721991701
fold_1,test,BigCodeBench/526,1,0.98519343,516,0.7467438494934877
fold_1,test,BigCodeBench/526,2,0.997156,372,0.5383502170767004
fold_1,test,BigCodeBench/526,3,0.9971434,279,0.4037626628075253
fold_1,test,BigCodeBench/892,1,0.9872495,142,0.461038961038961
fold_1,test,BigCodeBench/892,2,0.99460435,141,0.4577922077922078
fold_1,test,BigCodeBench/892,3,0.9867812,188,0.6103896103896104
fold_1,test,BigCodeBench/935,1,0.98415446,276,0.5317919075144508
fold_1,test,BigCodeBench/935,2,0.9766277,290,0.558766859344894
fold_1,test,BigCodeBench/935,3,0.9752314,325,0.626204238921002
fold_1,test,BigCodeBench/242,1,0.99772084,398,0.4907521578298397
fold_1,test,BigCodeBench/242,2,0.9917794,496,0.6115906288532675
fold_1,test,BigCodeBench/242,3,0.99783987,306,0.37731196054254007
fold_1,test,BigCodeBench/411,1,0.99507636,89,0.2688821752265861
fold_1,test,BigCodeBench/411,2,0.9932459,103,0.311178247734139
fold_1,test,BigCodeBench/411,3,0.9916818,97,0.2930513595166163
fold_1,test,BigCodeBench/13,1,0.99577236,588,0.5335753176043557
fold_1,test,BigCodeBench/13,2,0.99892586,469,0.42558983666061706
fold_1,test,BigCodeBench/13,3,0.99796116,330,0.29945553539019965
fold_1,test,BigCodeBench/264,1,0.99229705,314,0.623015873015873
fold_1,test,BigCodeBench/264,2,0.97950685,464,0.9206349206349206
fold_1,test,BigCodeBench/264,3,0.99174964,325,0.6448412698412699
fold_1,test,BigCodeBench/63,1,0.9955071,206,0.42916666666666664
fold_1,test,BigCodeBench/63,2,0.9963431,227,0.47291666666666665
fold_1,test,BigCodeBench/63,3,0.99040425,317,0.6604166666666667
fold_1,test,BigCodeBench/1114,1,0.99549097,146,0.37823834196891193
fold_1,test,BigCodeBench/1114,2,0.99411,143,0.3704663212435233
fold_1,test,BigCodeBench/1114,3,0.99517447,192,0.49740932642487046
fold_1,test,BigCodeBench/1001,1,0.99568427,309,0.5090609555189456
fold_1,test,BigCodeBench/1001,2,0.9870658,345,0.5683690280065898
fold_1,test,BigCodeBench/1001,3,0.9924886,375,0.6177924217462932
fold_1,test,BigCodeBench/725,1,0.9656504,536,1.3201970443349753
fold_1,test,BigCodeBench/725,2,0.9713721,505,1.2438423645320198
fold_1,test,BigCodeBench/725,3,0.9747677,300,0.7389162561576355
fold_1,test,BigCodeBench/568,1,0.9881024,424,0.7090301003344481
fold_1,test,BigCodeBench/568,2,0.9891595,503,0.8411371237458194
fold_1,test,BigCodeBench/568,3,0.98453456,554,0.9264214046822743
fold_1,test,BigCodeBench/399,1,0.9944451,292,0.5328467153284672
fold_1,test,BigCodeBench/399,2,0.99414885,308,0.5620437956204379
fold_1,test,BigCodeBench/399,3,0.9953152,192,0.35036496350364965
fold_1,test,BigCodeBench/1069,1,0.9818671,610,1.0627177700348431
fold_1,test,BigCodeBench/1069,2,0.9789866,636,1.10801393728223
fold_1,test,BigCodeBench/1069,3,0.9768389,397,0.6916376306620209
fold_1,test,BigCodeBench/429,1,0.9964756,356,0.6345811051693404
fold_1,test,BigCodeBench/429,2,0.9934665,434,0.7736185383244206
fold_1,test,BigCodeBench/429,3,0.9937098,444,0.7914438502673797
fold_1,test,BigCodeBench/849,1,0.996002,140,0.343980343980344
fold_1,test,BigCodeBench/849,2,0.99336255,136,0.33415233415233414
fold_1,test,BigCodeBench/849,3,0.98794895,165,0.40540540540540543
fold_1,test,BigCodeBench/66,1,0.9916557,204,0.6845637583892618
fold_1,test,BigCodeBench/66,2,0.9501514,319,1.070469798657718
fold_1,test,BigCodeBench/66,3,0.9695207,452,1.516778523489933
fold_1,test,BigCodeBench/469,1,0.9948566,342,0.43236409608091025
fold_1,test,BigCodeBench/469,2,0.9950346,304,0.3843236409608091
fold_1,test,BigCodeBench/469,3,0.99653304,367,0.4639696586599241
fold_1,test,BigCodeBench/635,1,0.9934814,863,0.6378418329637842
fold_1,test,BigCodeBench/635,2,0.9917352,668,0.49371766444937176
fold_1,test,BigCodeBench/635,3,0.9900017,824,0.6090169992609017
fold_1,test,BigCodeBench/329,1,0.9766538,357,1.0593471810089021
fold_1,test,BigCodeBench/329,2,0.97295403,451,1.3382789317507418
fold_1,test,BigCodeBench/329,3,0.98633707,282,0.8367952522255193
fold_1,test,BigCodeBench/773,1,0.9927763,291,0.5150442477876106
fold_1,test,BigCodeBench/773,2,0.99162465,363,0.6424778761061947
fold_1,test,BigCodeBench/773,3,0.9955612,197,0.3486725663716814
fold_1,test,BigCodeBench/229,1,0.99542654,298,0.38402061855670105
fold_1,test,BigCodeBench/229,2,0.9965595,293,0.37757731958762886
fold_1,test,BigCodeBench/229,3,0.997355,301,0.38788659793814434
fold_1,test,BigCodeBench/726,1,0.9829284,287,0.5929752066115702
fold_1,test,BigCodeBench/726,2,0.9756937,189,0.390495867768595
fold_1,test,BigCodeBench/726,3,0.97939575,175,0.3615702479338843
fold_1,test,BigCodeBench/51,1,0.997139,364,0.5126760563380282
fold_1,test,BigCodeBench/51,2,0.9939466,379,0.5338028169014084
fold_1,test,BigCodeBench/51,3,0.997511,351,0.4943661971830986
fold_1,test,BigCodeBench/951,1,0.9948144,420,0.6008583690987125
fold_1,test,BigCodeBench/951,2,0.99479127,330,0.4721030042918455
fold_1,test,BigCodeBench/951,3,0.9917244,442,0.6323319027181689
fold_1,test,BigCodeBench/476,1,0.96747875,340,1.1003236245954693
fold_1,test,BigCodeBench/476,2,0.97446376,301,0.9741100323624595
fold_1,test,BigCodeBench/476,3,0.96478736,374,1.2103559870550162
fold_1,test,BigCodeBench/188,1,0.9764359,770,0.7051282051282052
fold_1,test,BigCodeBench/188,2,0.98027915,591,0.5412087912087912
fold_1,test,BigCodeBench/188,3,0.98947823,643,0.5888278388278388
fold_1,test,BigCodeBench/528,1,0.9922797,521,0.7317415730337079
fold_1,test,BigCodeBench/528,2,0.9795599,909,1.276685393258427
fold_1,test,BigCodeBench/528,3,0.99504507,418,0.5870786516853933
fold_1,test,BigCodeBench/582,1,0.996163,360,0.6654343807763401
fold_1,test,BigCodeBench/582,2,0.99059844,427,0.789279112754159
fold_1,test,BigCodeBench/582,3,0.9941267,380,0.7024029574861368
fold_1,test,BigCodeBench/348,1,0.94016296,1380,3.780821917808219
fold_1,test,BigCodeBench/348,2,0.949028,436,1.1945205479452055
fold_1,test,BigCodeBench/348,3,0.97542816,328,0.8986301369863013
fold_1,test,BigCodeBench/886,1,0.99317825,261,0.5294117647058824
fold_1,test,BigCodeBench/886,2,0.9845189,387,0.7849898580121704
fold_1,test,BigCodeBench/886,3,0.9718101,626,1.2697768762677484
fold_1,test,BigCodeBench/779,1,0.98751795,954,0.6437246963562753
fold_1,test,BigCodeBench/779,2,0.9871352,896,0.6045883940620783
fold_1,test,BigCodeBench/779,3,0.9836887,869,0.5863697705802969
fold_1,test,BigCodeBench/241,1,0.9929817,185,0.3862212943632568
fold_1,test,BigCodeBench/241,2,0.9931905,288,0.6012526096033403
fold_1,test,BigCodeBench/241,3,0.989504,251,0.524008350730689
fold_1,test,BigCodeBench/1097,1,0.99843264,196,0.1636060100166945
fold_1,test,BigCodeBench/1097,2,0.9964875,169,0.14106844741235391
fold_1,test,BigCodeBench/1097,3,0.9975359,173,0.14440734557595994
fold_1,test,BigCodeBench/763,1,0.98397875,1283,1.7894002789400278
fold_1,test,BigCodeBench/763,2,0.9933946,480,0.6694560669456067
fold_1,test,BigCodeBench/763,3,0.99485826,418,0.5829846582984658
fold_1,test,BigCodeBench/620,1,0.99533784,107,0.4053030303030303
fold_1,test,BigCodeBench/620,2,0.969129,497,1.8825757575757576
fold_1,test,BigCodeBench/620,3,0.99404544,122,0.4621212121212121
fold_1,test,BigCodeBench/395,1,0.9958244,261,0.3367741935483871
fold_1,test,BigCodeBench/395,2,0.9939535,263,0.3393548387096774
fold_1,test,BigCodeBench/395,3,0.99335116,295,0.38064516129032255
fold_1,test,BigCodeBench/618,1,0.9920931,475,0.5214050493962679
fold_1,test,BigCodeBench/618,2,0.98544866,481,0.5279912184412733
fold_1,test,BigCodeBench/618,3,0.9821377,461,0.5060373216245884
fold_1,test,BigCodeBench/332,1,0.9863332,230,0.7443365695792881
fold_1,test,BigCodeBench/332,2,0.99182546,140,0.45307443365695793
fold_1,test,BigCodeBench/332,3,0.98809636,196,0.6343042071197411
fold_1,test,BigCodeBench/955,1,0.98387396,552,0.9701230228471002
fold_1,test,BigCodeBench/955,2,0.9800062,562,0.9876977152899824
fold_1,test,BigCodeBench/955,3,0.9939151,368,0.6467486818980668
fold_1,test,BigCodeBench/1041,1,0.993292,672,0.8795811518324608
fold_1,test,BigCodeBench/1041,2,0.99178416,609,0.7971204188481675
fold_1,test,BigCodeBench/1041,3,0.9839011,556,0.7277486910994765
fold_1,test,BigCodeBench/413,1,0.9915599,801,1.1265822784810127
fold_1,test,BigCodeBench/413,2,0.98651123,742,1.0436005625879043
fold_1,test,BigCodeBench/413,3,0.9931121,476,0.6694796061884669
fold_1,test,BigCodeBench/93,1,0.98013794,553,0.9550949913644214
fold_1,test,BigCodeBench/93,2,0.980872,570,0.9844559585492227
fold_1,test,BigCodeBench/93,3,0.9883814,387,0.6683937823834197
fold_1,test,BigCodeBench/900,1,0.9879372,347,0.43924050632911393
fold_1,test,BigCodeBench/900,2,0.9865457,340,0.43037974683544306
fold_1,test,BigCodeBench/900,3,0.9813144,687,0.8696202531645569
fold_1,test,BigCodeBench/997,1,0.9976462,89,0.2045977011494253
fold_1,test,BigCodeBench/997,2,0.9982836,99,0.22758620689655173
fold_1,test,BigCodeBench/997,3,0.9978074,118,0.271264367816092
fold_1,test,BigCodeBench/1039,1,0.9942568,504,0.5195876288659794
fold_1,test,BigCodeBench/1039,2,0.9962846,496,0.511340206185567
fold_1,test,BigCodeBench/1039,3,0.99634683,457,0.4711340206185567
fold_1,test,BigCodeBench/443,1,0.99846566,429,0.4953810623556582
fold_1,test,BigCodeBench/443,2,0.9971242,303,0.34988452655889146
fold_1,test,BigCodeBench/443,3,0.99238545,261,0.30138568129330257
fold_1,test,BigCodeBench/947,1,0.9935119,329,0.5384615384615384
fold_1,test,BigCodeBench/947,2,0.9923455,313,0.5122749590834698
fold_1,test,BigCodeBench/947,3,0.99566954,304,0.49754500818330605
fold_1,test,BigCodeBench/1120,1,0.959561,846,2.115
fold_1,test,BigCodeBench/1120,2,0.96151423,793,1.9825
fold_1,test,BigCodeBench/1120,3,0.9680458,632,1.58
fold_1,test,BigCodeBench/885,1,0.95990056,478,0.4552380952380952
fold_1,test,BigCodeBench/885,2,0.9587127,450,0.42857142857142855
fold_1,test,BigCodeBench/885,3,0.9720346,625,0.5952380952380952
fold_1,test,BigCodeBench/363,1,0.99540985,149,0.3303769401330377
fold_1,test,BigCodeBench/363,2,0.9960418,82,0.18181818181818182
fold_1,test,BigCodeBench/363,3,0.99664927,97,0.21507760532150777
fold_1,test,BigCodeBench/513,1,0.9935589,616,0.6609442060085837
fold_1,test,BigCodeBench/513,2,0.9894872,677,0.7263948497854077
fold_1,test,BigCodeBench/513,3,0.9945144,738,0.7918454935622318
fold_1,test,BigCodeBench/172,1,0.9462765,308,0.9565217391304348
fold_1,test,BigCodeBench/172,2,0.9940299,206,0.639751552795031
fold_1,test,BigCodeBench/172,3,0.9915192,75,0.2329192546583851
fold_1,test,BigCodeBench/117,1,0.9965724,353,0.4048165137614679
fold_1,test,BigCodeBench/117,2,0.9969839,374,0.4288990825688073
fold_1,test,BigCodeBench/117,3,0.9958974,375,0.43004587155963303
fold_1,test,BigCodeBench/321,1,0.99068856,436,0.6374269005847953
fold_1,test,BigCodeBench/321,2,0.9912379,466,0.6812865497076024
fold_1,test,BigCodeBench/321,3,0.9951843,422,0.6169590643274854
fold_1,test,BigCodeBench/115,1,0.9939447,209,0.5648648648648649
fold_1,test,BigCodeBench/115,2,0.9519062,375,1.0135135135135136
fold_1,test,BigCodeBench/115,3,0.98183966,317,0.8567567567567568
fold_1,test,BigCodeBench/41,1,0.9879865,234,0.7069486404833837
fold_1,test,BigCodeBench/41,2,0.980895,382,1.1540785498489425
fold_1,test,BigCodeBench/41,3,0.9912065,205,0.6193353474320241
fold_1,test,BigCodeBench/8,1,0.9920668,180,0.4972375690607735
fold_1,test,BigCodeBench/8,2,0.99403274,125,0.3453038674033149
fold_1,test,BigCodeBench/8,3,0.99172086,139,0.3839779005524862
fold_1,test,BigCodeBench/818,1,0.99519414,144,0.6457399103139013
fold_1,test,BigCodeBench/818,2,0.99331665,132,0.5919282511210763
fold_1,test,BigCodeBench/818,3,0.99345237,130,0.5829596412556054
fold_1,test,BigCodeBench/50,1,0.9944457,314,0.43310344827586206
fold_1,test,BigCodeBench/50,2,0.99675584,268,0.3696551724137931
fold_1,test,BigCodeBench/50,3,0.98756117,495,0.6827586206896552
fold_1,test,BigCodeBench/125,1,0.99744284,191,0.40210526315789474
fold_1,test,BigCodeBench/125,2,0.99404657,143,0.30105263157894735
fold_1,test,BigCodeBench/125,3,0.9971746,88,0.18526315789473685
fold_1,test,BigCodeBench/614,1,0.98636734,360,0.8
fold_1,test,BigCodeBench/614,2,0.9874829,356,0.7911111111111111
fold_1,test,BigCodeBench/614,3,0.9917927,315,0.7
fold_1,test,BigCodeBench/323,1,0.9906018,541,0.7524339360222532
fold_1,test,BigCodeBench/323,2,0.9945961,474,0.6592489568845619
fold_1,test,BigCodeBench/323,3,0.9934957,479,0.6662030598052852
fold_1,test,BigCodeBench/317,1,0.9979535,226,0.4574898785425101
fold_1,test,BigCodeBench/317,2,0.9951207,293,0.5931174089068826
fold_1,test,BigCodeBench/317,3,0.99525404,246,0.4979757085020243
fold_1,test,BigCodeBench/864,1,0.9900821,418,0.599713055954089
fold_1,test,BigCodeBench/864,2,0.96662486,447,0.6413199426111909
fold_1,test,BigCodeBench/864,3,0.9828236,424,0.6083213773314203
fold_1,test,BigCodeBench/993,1,0.99417394,375,0.5136986301369864
fold_1,test,BigCodeBench/993,2,0.9877782,492,0.673972602739726
fold_1,test,BigCodeBench/993,3,0.9850493,523,0.7164383561643836
fold_1,test,BigCodeBench/1122,1,0.98619616,300,0.6944444444444444
fold_1,test,BigCodeBench/1122,2,0.9904017,290,0.6712962962962963
fold_1,test,BigCodeBench/1122,3,0.98836565,267,0.6180555555555556
fold_1,test,BigCodeBench/383,1,0.98406816,481,0.8651079136690647
fold_1,test,BigCodeBench/383,2,0.9883168,366,0.658273381294964
fold_1,test,BigCodeBench/383,3,0.9821002,612,1.1007194244604317
fold_1,test,BigCodeBench/17,1,0.99323225,286,0.5088967971530249
fold_1,test,BigCodeBench/17,2,0.9878434,256,0.4555160142348754
fold_1,test,BigCodeBench/17,3,0.9940468,192,0.3416370106761566
fold_1,test,BigCodeBench/1085,1,0.9795336,267,0.5415821501014199
fold_1,test,BigCodeBench/1085,2,0.98705196,332,0.6734279918864098
fold_1,test,BigCodeBench/1085,3,0.96987677,664,1.3468559837728196
fold_1,test,BigCodeBench/917,1,0.9896457,420,0.6122448979591837
fold_1,test,BigCodeBench/917,2,0.99417955,434,0.6326530612244898
fold_1,test,BigCodeBench/917,3,0.99260515,455,0.6632653061224489
fold_1,test,BigCodeBench/1104,1,0.9897169,401,0.8586723768736617
fold_1,test,BigCodeBench/1104,2,0.9723366,410,0.8779443254817987
fold_1,test,BigCodeBench/1104,3,0.9937468,337,0.721627408993576
fold_1,test,BigCodeBench/511,1,0.9770774,638,0.9522388059701492
fold_1,test,BigCodeBench/511,2,0.987487,644,0.9611940298507463
fold_1,test,BigCodeBench/511,3,0.99222726,457,0.682089552238806
fold_1,test,BigCodeBench/291,1,0.9423579,540,1.8
fold_1,test,BigCodeBench/291,2,0.9436993,734,2.4466666666666668
fold_1,test,BigCodeBench/291,3,0.96456605,400,1.3333333333333333
fold_1,test,BigCodeBench/798,1,0.98612213,322,0.5679012345679012
fold_1,test,BigCodeBench/798,2,0.9900662,335,0.5908289241622575
fold_1,test,BigCodeBench/798,3,0.9801642,347,0.6119929453262787
fold_1,test,BigCodeBench/607,1,0.9670454,373,0.7659137577002053
fold_1,test,BigCodeBench/607,2,0.9782018,491,1.0082135523613962
fold_1,test,BigCodeBench/607,3,0.9818951,391,0.8028747433264887
fold_1,test,BigCodeBench/365,1,0.99741423,138,0.28870292887029286
fold_1,test,BigCodeBench/365,2,0.9980098,150,0.3138075313807531
fold_1,test,BigCodeBench/365,3,0.9973034,151,0.3158995815899582
fold_1,test,BigCodeBench/256,1,0.9965608,313,0.4118421052631579
fold_1,test,BigCodeBench/256,2,0.99409306,423,0.5565789473684211
fold_1,test,BigCodeBench/256,3,0.99727196,314,0.4131578947368421
fold_1,test,BigCodeBench/857,1,0.5354817,669,1.0
fold_1,test,BigCodeBench/857,2,0.98381555,425,0.6352765321375187
fold_1,test,BigCodeBench/857,3,0.98045427,520,0.7772795216741405
fold_1,test,BigCodeBench/441,1,0.976305,398,1.0
fold_1,test,BigCodeBench/441,2,0.9770391,463,1.1633165829145728
fold_1,test,BigCodeBench/441,3,0.9931209,283,0.7110552763819096
fold_1,test,BigCodeBench/215,1,0.97340244,919,2.0153508771929824
fold_1,test,BigCodeBench/215,2,0.97115314,732,1.605263157894737
fold_1,test,BigCodeBench/215,3,0.9767958,872,1.912280701754386
